path,classification,reason
Data/augmentation_variants/sigma2_noise/images/F01-20240522-19W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F01-20240529-20W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F01-20240619-23W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F01-20240626-24W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F01-20240710-26W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F01-20240724-28W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F01-20240807-30W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F01-20240902-33W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F01-20240918-36W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240110-0W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240124-2W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240207-4W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240221-6W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240306-8W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240320-10W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240405-12W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240417-14W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240508-17W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240522-19W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240529-20W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240619-23W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240626-24W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240710-26W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240724-28W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240807-30W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240902-33W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F02-20240918-36W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240110-0W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240124-2W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240207-4W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240221-6W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240306-8W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240320-10W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240405-12W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240417-14W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240508-17W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240522-19W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240529-20W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240619-23W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240626-24W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240710-26W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240724-28W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240807-30W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240902-33W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F03-20240918-36W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240110-0W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240124-2W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240207-4W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240221-6W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240306-8W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240320-10W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240405-12W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240417-14W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240508-17W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240522-19W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240529-20W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240619-23W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240626-24W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240710-26W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240724-28W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240807-30W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240902-33W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F04-20240918-36W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240110-0W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240124-2W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240207-4W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240221-6W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240306-8W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240320-10W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240405-12W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240417-14W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240508-17W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240522-19W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240529-20W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240619-23W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240626-24W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240710-26W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240724-28W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240807-30W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240902-33W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F05-20240918-36W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240110-0W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240124-2W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240207-4W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240221-6W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240306-8W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240320-10W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240405-12W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240417-14W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240508-17W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240522-19W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240529-20W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240619-23W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240626-24W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240710-26W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240724-28W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240807-30W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240902-33W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/F06-20240918-36W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240110-0W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240124-2W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240207-4W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240221-6W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240306-8W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240320-10W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240405-12W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240417-14W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240508-17W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240522-19W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240529-20W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240619-23W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240626-24W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240710-26W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240724-28W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240807-30W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240902-33W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G01-20240918-36W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240110-0W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240124-2W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240207-4W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240221-6W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240306-8W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240320-10W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240405-12W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240417-14W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240508-17W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240522-19W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240529-20W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240619-23W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240626-24W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240710-26W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240724-28W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240807-30W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240902-33W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G02-20240918-36W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G03-20240110-0W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G03-20240124-2W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G03-20240207-4W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G03-20240221-6W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G03-20240306-8W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G03-20240320-10W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G03-20240405-12W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G03-20240417-14W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G03-20240508-17W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G03-20240522-19W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G03-20240529-20W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G03-20240619-23W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
Data/augmentation_variants/sigma2_noise/images/G03-20240626-24W_sigma2_noise.png,GENERATED OUTPUT — PRESERVE,"Scientific data, result, model, manifest, manuscript source, figure or output; bytes fixed."
