record_id,n_steel_mesh,treatment_code,ageing_days,nacl_pct,surface_total_rust_pct,surface_total_rust_category,peak_rust_pct,peak_rust_category,peak_rust_location_cm,cover_failure_surface_mm,wire_area_loss_raw,ultimate_load_kn,specimen_id,capture_date,week,series_family,series_label,record_id_valid,image_path,image_filename,image_join_status,treatment_name,campaign_id,capture_year,wire_area_loss_pct,has_structural_labels,sequence_order,duplicate_record_id,duplicate_specimen_week,image_exists
D03-20240306-8W,4,NO,260,0.05,0.023,1,0.542,1,1.01,5.9,,,D03,2024-03-06,8,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D03-20240306-8W.png,D03-20240306-8W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,4,False,False,True
D03-20240320-10W,4,NO,260,0.05,0.069,1,1.645,2,0.51,5.9,,,D03,2024-03-20,10,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D03-20240320-10W.png,D03-20240320-10W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,5,False,False,True
D03-20240405-12W,4,NO,260,0.05,0.0,1,0.004,1,0.51,5.9,,,D03,2024-04-05,12,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D03-20240405-12W.png,D03-20240405-12W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,6,False,False,True
D03-20240417-14W,4,NO,260,0.05,0.051,1,0.799,1,1.01,5.9,,,D03,2024-04-17,14,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D03-20240417-14W.png,D03-20240417-14W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,7,False,False,True
D03-20240508-17W,4,NO,260,0.05,0.09,1,0.239,1,2.51,5.9,,,D03,2024-05-08,17,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D03-20240508-17W.png,D03-20240508-17W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,8,False,False,True
D03-20240522-19W,4,NO,260,0.05,0.041,1,0.614,1,0.51,5.9,,,D03,2024-05-22,19,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D03-20240522-19W.png,D03-20240522-19W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,9,False,False,True
D03-20240529-20W,4,NO,260,0.05,0.029,1,0.254,1,2.51,5.9,,,D03,2024-05-29,20,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D03-20240529-20W.png,D03-20240529-20W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,10,False,False,True
D03-20240619-23W,4,NO,260,0.05,0.071,1,0.827,1,0.51,5.9,,,D03,2024-06-19,23,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D03-20240619-23W.png,D03-20240619-23W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,11,False,False,True
D03-20240626-24W,4,NO,260,0.05,0.082,1,1.468,2,0.51,5.9,,,D03,2024-06-26,24,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D03-20240626-24W.png,D03-20240626-24W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,12,False,False,True
D03-20240710-26W,4,NO,260,0.05,0.084,1,1.219,2,0.51,5.9,,,D03,2024-07-10,26,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D03-20240710-26W.png,D03-20240710-26W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,13,False,False,True
D03-20240724-28W,4,NO,260,0.05,0.08,1,0.583,1,0.51,5.9,,,D03,2024-07-24,28,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D03-20240724-28W.png,D03-20240724-28W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,14,False,False,True
D03-20240807-30W,4,NO,260,0.05,0.018,1,0.151,1,21.99,5.9,,,D03,2024-08-07,30,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D03-20240807-30W.png,D03-20240807-30W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,15,False,False,True
D03-20240902-33W,4,NO,260,0.05,0.039,1,0.43,1,0.51,5.9,,,D03,2024-09-02,33,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D03-20240902-33W.png,D03-20240902-33W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,16,False,False,True
D03-20240918-36W,4,NO,260,0.05,0.044,1,0.359,1,0.51,5.9,0.2028,1.64,D03,2024-09-18,36,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D03-20240918-36W.png,D03-20240918-36W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,20.28,True,17,False,False,True
D04-20240110-0W,4,NO,260,0.05,0.082,1,1.941,2,1.01,2.28,,,D04,2024-01-10,0,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240110-0W.png,D04-20240110-0W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,0,False,False,True
D04-20240124-2W,4,NO,260,0.05,0.003,1,0.063,1,0.51,2.28,,,D04,2024-01-24,2,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240124-2W.png,D04-20240124-2W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,1,False,False,True
D04-20240207-4W,4,NO,260,0.05,0.535,1,3.89,2,0.51,2.28,,,D04,2024-02-07,4,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240207-4W.png,D04-20240207-4W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,2,False,False,True
D04-20240221-6W,4,NO,260,0.05,0.815,1,4.206,2,0.51,2.28,,,D04,2024-02-21,6,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240221-6W.png,D04-20240221-6W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,3,False,False,True
D04-20240306-8W,4,NO,260,0.05,2.353,3,8.089,3,14.99,2.28,,,D04,2024-03-06,8,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240306-8W.png,D04-20240306-8W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,4,False,False,True
D04-20240320-10W,4,NO,260,0.05,15.047,5,40.592,5,16.49,2.28,,,D04,2024-03-20,10,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240320-10W.png,D04-20240320-10W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,5,False,False,True
D04-20240405-12W,4,NO,260,0.05,19.675,5,50.605,5,16.49,2.28,,,D04,2024-04-05,12,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240405-12W.png,D04-20240405-12W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,6,False,False,True
D04-20240417-14W,4,NO,260,0.05,35.886,5,82.119,5,16.99,2.28,,,D04,2024-04-17,14,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240417-14W.png,D04-20240417-14W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,7,False,False,True
D04-20240508-17W,4,NO,260,0.05,29.643,5,63.731,5,16.49,2.28,,,D04,2024-05-08,17,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240508-17W.png,D04-20240508-17W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,8,False,False,True
D04-20240522-19W,4,NO,260,0.05,40.627,5,76.711,5,16.49,2.28,,,D04,2024-05-22,19,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240522-19W.png,D04-20240522-19W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,9,False,False,True
D04-20240529-20W,4,NO,260,0.05,17.02,5,46.568,5,16.99,2.28,,,D04,2024-05-29,20,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240529-20W.png,D04-20240529-20W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,10,False,False,True
D04-20240619-23W,4,NO,260,0.05,52.911,5,82.356,5,14.99,2.28,,,D04,2024-06-19,23,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240619-23W.png,D04-20240619-23W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,11,False,False,True
D04-20240626-24W,4,NO,260,0.05,53.412,5,84.304,5,16.49,2.28,,,D04,2024-06-26,24,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240626-24W.png,D04-20240626-24W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,12,False,False,True
D04-20240710-26W,4,NO,260,0.05,34.058,5,62.121,5,14.99,2.28,,,D04,2024-07-10,26,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240710-26W.png,D04-20240710-26W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,13,False,False,True
D04-20240724-28W,4,NO,260,0.05,47.365,5,78.535,5,11.5,2.28,,,D04,2024-07-24,28,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240724-28W.png,D04-20240724-28W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,14,False,False,True
D04-20240807-30W,4,NO,260,0.05,16.467,5,34.329,5,17.99,2.28,,,D04,2024-08-07,30,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240807-30W.png,D04-20240807-30W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,15,False,False,True
D04-20240902-33W,4,NO,260,0.05,35.013,5,63.396,5,16.99,2.28,,,D04,2024-09-02,33,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240902-33W.png,D04-20240902-33W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,16,False,False,True
D04-20240918-36W,4,NO,260,0.05,31.395,5,61.488,5,14.99,2.28,0.2165,1.87,D04,2024-09-18,36,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D04-20240918-36W.png,D04-20240918-36W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,21.65,True,17,False,False,True
D05-20240110-0W,4,NO,260,0.05,0.0,1,0.0,1,0.51,4.27,,,D05,2024-01-10,0,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240110-0W.png,D05-20240110-0W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,0,False,False,True
D05-20240124-2W,4,NO,260,0.05,0.0,1,0.0,1,0.51,4.27,,,D05,2024-01-24,2,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240124-2W.png,D05-20240124-2W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,1,False,False,True
D05-20240207-4W,4,NO,260,0.05,0.108,1,1.777,2,3.5,4.27,,,D05,2024-02-07,4,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240207-4W.png,D05-20240207-4W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,2,False,False,True
D05-20240221-6W,4,NO,260,0.05,0.057,1,1.12,2,3.5,4.27,,,D05,2024-02-21,6,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240221-6W.png,D05-20240221-6W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,3,False,False,True
D05-20240306-8W,4,NO,260,0.05,5.28,5,17.975,4,5.0,4.27,,,D05,2024-03-06,8,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240306-8W.png,D05-20240306-8W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,4,False,False,True
D05-20240320-10W,4,NO,260,0.05,10.883,5,25.939,5,5.0,4.27,,,D05,2024-03-20,10,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240320-10W.png,D05-20240320-10W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,5,False,False,True
D05-20240405-12W,4,NO,260,0.05,10.806,5,25.825,5,5.0,4.27,,,D05,2024-04-05,12,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240405-12W.png,D05-20240405-12W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,6,False,False,True
D05-20240417-14W,4,NO,260,0.05,14.166,5,31.694,5,6.0,4.27,,,D05,2024-04-17,14,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240417-14W.png,D05-20240417-14W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,7,False,False,True
D05-20240508-17W,4,NO,260,0.05,12.551,5,35.111,5,6.0,4.27,,,D05,2024-05-08,17,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240508-17W.png,D05-20240508-17W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,8,False,False,True
D05-20240522-19W,4,NO,260,0.05,13.28,5,33.269,5,9.5,4.27,,,D05,2024-05-22,19,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240522-19W.png,D05-20240522-19W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,9,False,False,True
D05-20240529-20W,4,NO,260,0.05,9.236,5,21.831,5,5.5,4.27,,,D05,2024-05-29,20,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240529-20W.png,D05-20240529-20W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,10,False,False,True
D05-20240619-23W,4,NO,260,0.05,20.139,5,42.562,5,6.0,4.27,,,D05,2024-06-19,23,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240619-23W.png,D05-20240619-23W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,11,False,False,True
D05-20240626-24W,4,NO,260,0.05,15.98,5,37.183,5,6.0,4.27,,,D05,2024-06-26,24,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240626-24W.png,D05-20240626-24W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,12,False,False,True
D05-20240710-26W,4,NO,260,0.05,13.515,5,40.468,5,5.5,4.27,,,D05,2024-07-10,26,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240710-26W.png,D05-20240710-26W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,13,False,False,True
D05-20240724-28W,4,NO,260,0.05,19.174,5,47.802,5,6.0,4.27,,,D05,2024-07-24,28,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240724-28W.png,D05-20240724-28W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,14,False,False,True
D05-20240807-30W,4,NO,260,0.05,11.857,5,35.57,5,5.0,4.27,,,D05,2024-08-07,30,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240807-30W.png,D05-20240807-30W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,15,False,False,True
D05-20240902-33W,4,NO,260,0.05,16.881,5,46.158,5,5.0,4.27,,,D05,2024-09-02,33,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240902-33W.png,D05-20240902-33W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,16,False,False,True
D05-20240918-36W,4,NO,260,0.05,10.999,5,34.918,5,5.5,4.27,0.2281,2.05,D05,2024-09-18,36,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D05-20240918-36W.png,D05-20240918-36W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,22.81,True,17,False,False,True
D06-20240110-0W,4,NO,260,0.05,0.004,1,0.051,1,14.99,6.58,,,D06,2024-01-10,0,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240110-0W.png,D06-20240110-0W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,0,False,False,True
D06-20240124-2W,4,NO,260,0.05,0.0,1,0.01,1,16.99,6.58,,,D06,2024-01-24,2,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240124-2W.png,D06-20240124-2W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,1,False,False,True
D06-20240207-4W,4,NO,260,0.05,0.308,1,4.665,2,18.49,6.58,,,D06,2024-02-07,4,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240207-4W.png,D06-20240207-4W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,2,False,False,True
D06-20240221-6W,4,NO,260,0.05,0.182,1,2.417,2,18.49,6.58,,,D06,2024-02-21,6,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240221-6W.png,D06-20240221-6W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,3,False,False,True
D06-20240306-8W,4,NO,260,0.05,1.602,2,10.22,4,1.51,6.58,,,D06,2024-03-06,8,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240306-8W.png,D06-20240306-8W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,4,False,False,True
D06-20240320-10W,4,NO,260,0.05,2.993,3,13.613,4,1.51,6.58,,,D06,2024-03-20,10,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240320-10W.png,D06-20240320-10W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,5,False,False,True
D06-20240405-12W,4,NO,260,0.05,3.156,4,13.233,4,0.51,6.58,,,D06,2024-04-05,12,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240405-12W.png,D06-20240405-12W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,6,False,False,True
D06-20240417-14W,4,NO,260,0.05,5.402,5,16.026,4,2.51,6.58,,,D06,2024-04-17,14,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240417-14W.png,D06-20240417-14W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,7,False,False,True
D06-20240508-17W,4,NO,260,0.05,4.748,4,17.877,4,2.01,6.58,,,D06,2024-05-08,17,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240508-17W.png,D06-20240508-17W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,8,False,False,True
D06-20240522-19W,4,NO,260,0.05,6.472,5,19.13,4,5.0,6.58,,,D06,2024-05-22,19,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240522-19W.png,D06-20240522-19W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,9,False,False,True
D06-20240529-20W,4,NO,260,0.05,1.673,2,7.733,3,2.01,6.58,,,D06,2024-05-29,20,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240529-20W.png,D06-20240529-20W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,10,False,False,True
D06-20240619-23W,4,NO,260,0.05,7.835,5,19.516,4,5.0,6.58,,,D06,2024-06-19,23,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240619-23W.png,D06-20240619-23W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,11,False,False,True
D06-20240626-24W,4,NO,260,0.05,10.224,5,31.548,5,5.5,6.58,,,D06,2024-06-26,24,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240626-24W.png,D06-20240626-24W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,12,False,False,True
D06-20240710-26W,4,NO,260,0.05,9.993,5,24.168,5,5.5,6.58,,,D06,2024-07-10,26,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240710-26W.png,D06-20240710-26W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,13,False,False,True
D06-20240724-28W,4,NO,260,0.05,15.507,5,33.724,5,7.0,6.58,,,D06,2024-07-24,28,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240724-28W.png,D06-20240724-28W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,14,False,False,True
D06-20240807-30W,4,NO,260,0.05,6.782,5,21.997,5,5.0,6.58,,,D06,2024-08-07,30,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240807-30W.png,D06-20240807-30W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,15,False,False,True
D06-20240902-33W,4,NO,260,0.05,8.442,5,25.699,5,5.5,6.58,,,D06,2024-09-02,33,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240902-33W.png,D06-20240902-33W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,,False,16,False,False,True
D06-20240918-36W,4,NO,260,0.05,8.499,5,26.7,5,6.5,6.58,0.2253,1.61,D06,2024-09-18,36,D,D,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/D06-20240918-36W.png,D06-20240918-36W.png,both,No treatment,campaign_2024_mesh4_nacl0.050_age260,2024,22.53,True,17,False,False,True
E01-20240110-0W,4,SA,260,0.05,0.0,1,0.003,1,18.49,6.22,,,E01,2024-01-10,0,E,E,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/E01-20240110-0W.png,E01-20240110-0W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,0,False,False,True
E01-20240124-2W,4,SA,260,0.05,0.0,1,0.0,1,0.51,6.22,,,E01,2024-01-24,2,E,E,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/E01-20240124-2W.png,E01-20240124-2W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,1,False,False,True
E01-20240207-4W,4,SA,260,0.05,0.0,1,0.009,1,18.49,6.22,,,E01,2024-02-07,4,E,E,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/E01-20240207-4W.png,E01-20240207-4W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,2,False,False,True
E01-20240221-6W,4,SA,260,0.05,0.04,1,0.905,1,1.51,6.22,,,E01,2024-02-21,6,E,E,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/E01-20240221-6W.png,E01-20240221-6W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,3,False,False,True
E01-20240306-8W,4,SA,260,0.05,0.659,1,8.952,3,1.51,6.22,,,E01,2024-03-06,8,E,E,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/E01-20240306-8W.png,E01-20240306-8W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,4,False,False,True
E01-20240320-10W,4,SA,260,0.05,1.049,2,12.133,4,1.01,6.22,,,E01,2024-03-20,10,E,E,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/E01-20240320-10W.png,E01-20240320-10W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,5,False,False,True
E01-20240405-12W,4,SA,260,0.05,1.081,2,12.541,4,1.51,6.22,,,E01,2024-04-05,12,E,E,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/E01-20240405-12W.png,E01-20240405-12W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,6,False,False,True
E01-20240417-14W,4,SA,260,0.05,1.163,2,13.201,4,1.51,6.22,,,E01,2024-04-17,14,E,E,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/E01-20240417-14W.png,E01-20240417-14W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,7,False,False,True
E01-20240508-17W,4,SA,260,0.05,1.261,2,15.978,4,2.01,6.22,,,E01,2024-05-08,17,E,E,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/E01-20240508-17W.png,E01-20240508-17W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,8,False,False,True
E01-20240522-19W,4,SA,260,0.05,1.208,2,8.424,3,4.5,6.22,,,E01,2024-05-22,19,E,E,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/E01-20240522-19W.png,E01-20240522-19W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,9,False,False,True
E01-20240529-20W,4,SA,260,0.05,0.945,1,7.428,3,1.51,6.22,,,E01,2024-05-29,20,E,E,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/E01-20240529-20W.png,E01-20240529-20W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,10,False,False,True
E01-20240619-23W,4,SA,260,0.05,3.33,4,16.372,4,2.01,6.22,,,E01,2024-06-19,23,E,E,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/E01-20240619-23W.png,E01-20240619-23W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,11,False,False,True
E01-20240626-24W,4,SA,260,0.05,4.772,4,20.781,5,2.01,6.22,,,E01,2024-06-26,24,E,E,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/E01-20240626-24W.png,E01-20240626-24W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,12,False,False,True
E01-20240710-26W,4,SA,260,0.05,3.044,4,13.563,4,2.01,6.22,,,E01,2024-07-10,26,E,E,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/E01-20240710-26W.png,E01-20240710-26W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,13,False,False,True
E01-20240724-28W,4,SA,260,0.05,4.921,4,17.331,4,23.48,6.22,,,E01,2024-07-24,28,E,E,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/E01-20240724-28W.png,E01-20240724-28W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,14,False,False,True
E01-20240807-30W,4,SA,260,0.05,4.181,4,16.924,4,4.5,6.22,,,E01,2024-08-07,30,E,E,True,/Users/parastoo/All_projects/Proj_corrosion/Data/Images_dataset/E01-20240807-30W.png,E01-20240807-30W.png,both,Surface-applied inhibitor,campaign_2024_mesh4_nacl0.050_age260,2024,,False,15,False,False,True
